"Domain","Name","DistinguishedName"
"YnovEC.com","Utilisateurs","OU=Utilisateurs,OU=Rennes,OU=Ouest,OU=france,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","Utilisateurs","OU=Utilisateurs,OU=Paris-Est,OU=Paris,OU=france,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","Utilisateurs","OU=Utilisateurs,OU=Paris-Ouest,OU=Paris,OU=france,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","Ordinateurs","OU=Ordinateurs,OU=Lille,OU=Nord,OU=france,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","Ordinateurs","OU=Ordinateurs,OU=Rouen,OU=Nord,OU=france,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","Ordinateurs","OU=Ordinateurs,OU=Aix-en-Provence,OU=Sud,OU=france,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","Ordinateurs","OU=Ordinateurs,OU=Montpellier,OU=Sud,OU=france,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","Ordinateurs","OU=Ordinateurs,OU=Nice-Sophia,OU=Sud,OU=france,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","Ordinateurs","OU=Ordinateurs,OU=Toulouse,OU=Sud,OU=france,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","Ordinateurs","OU=Ordinateurs,OU=Lyon,OU=Est,OU=france,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","Ordinateurs","OU=Ordinateurs,OU=Strasbourg,OU=Est,OU=france,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","Ordinateurs","OU=Ordinateurs,OU=Bordeaux,OU=Ouest,OU=france,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","Ordinateurs","OU=Ordinateurs,OU=Nantes,OU=Ouest,OU=france,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","Ordinateurs","OU=Ordinateurs,OU=Rennes,OU=Ouest,OU=france,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","Ordinateurs","OU=Ordinateurs,OU=Paris-Est,OU=Paris,OU=france,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","Ordinateurs","OU=Ordinateurs,OU=Paris-Ouest,OU=Paris,OU=france,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","Casablanca","OU=Casablanca,OU=internantional,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","Ordinateurs","OU=Ordinateurs,OU=Casablanca,OU=internantional,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","Utilisateurs","OU=Utilisateurs,OU=Casablanca,OU=internantional,OU=ynovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_YnovGroup","OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_France","OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_International","OU=ps_International,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Nord","OU=ps_Nord,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Lille","OU=ps_Lille,OU=ps_Nord,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Lille,OU=ps_Nord,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Lille,OU=ps_Nord,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Rouen","OU=ps_Rouen,OU=ps_Nord,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Rouen,OU=ps_Nord,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Rouen,OU=ps_Nord,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Sud","OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Aix-en-Provence","OU=ps_Aix-en-Provence,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Aix-en-Provence,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Aix-en-Provence,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Montpellier","OU=ps_Montpellier,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Montpellier,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Montpellier,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Nice-Sophia","OU=ps_Nice-Sophia,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Nice-Sophia,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Nice-Sophia,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Toulouse","OU=ps_Toulouse,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Toulouse,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Toulouse,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Est","OU=ps_Est,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Lyon","OU=ps_Lyon,OU=ps_Est,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Lyon,OU=ps_Est,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Lyon,OU=ps_Est,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Strasbourg","OU=ps_Strasbourg,OU=ps_Est,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Strasbourg,OU=ps_Est,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Strasbourg,OU=ps_Est,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Ouest","OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Bordeaux","OU=ps_Bordeaux,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Bordeaux,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Bordeaux,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Nantes","OU=ps_Nantes,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Nantes,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Nantes,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Rennes","OU=ps_Rennes,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Rennes,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Rennes,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Paris","OU=ps_Paris,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Paris-Est","OU=ps_Paris-Est,OU=ps_Paris,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Paris-Est,OU=ps_Paris,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Paris-Est,OU=ps_Paris,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Paris-Ouest","OU=ps_Paris-Ouest,OU=ps_Paris,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Paris-Ouest,OU=ps_Paris,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Paris-Ouest,OU=ps_Paris,OU=ps_France,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Casablanca","OU=ps_Casablanca,OU=ps_International,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Casablanca,OU=ps_International,OU=ps_YnovGroup,DC=YnovEC,DC=com"
"YnovEC.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Casablanca,OU=ps_International,OU=ps_YnovGroup,DC=YnovEC,DC=com"
