Domain,Name,GroupScope,DistinguishedName
guillaume.com,Admins du domaine,Global,"CN=Admins du domaine,CN=Users,DC=guillaume,DC=com"
guillaume.com,Utilisateurs du domaine,Global,"CN=Utilisateurs du domaine,CN=Users,DC=guillaume,DC=com"
guillaume.com,Invit?s du domaine,Global,"CN=Invit?s du domaine,CN=Users,DC=guillaume,DC=com"
guillaume.com,Propri?taires cr?ateurs de la strat?gie de groupe,Global,"CN=Propri?taires cr?ateurs de la strat?gie de groupe,CN=Users,DC=guillaume,DC=com"
guillaume.com,Serveurs RAS et IAS,DomainLocal,"CN=Serveurs RAS et IAS,CN=Users,DC=guillaume,DC=com"
guillaume.com,Op?rateurs de serveur,DomainLocal,"CN=Op?rateurs de serveur,CN=Builtin,DC=guillaume,DC=com"
guillaume.com,Op?rateurs de compte,DomainLocal,"CN=Op?rateurs de compte,CN=Builtin,DC=guillaume,DC=com"
guillaume.com,Acc?s compatible pr?-Windows 2000,DomainLocal,"CN=Acc?s compatible pr?-Windows 2000,CN=Builtin,DC=guillaume,DC=com"
guillaume.com,G?n?rateurs d?approbations de for?t entrante,DomainLocal,"CN=G?n?rateurs d?approbations de for?t entrante,CN=Builtin,DC=guillaume,DC=com"
guillaume.com,Groupe d?acc?s d?autorisation Windows,DomainLocal,"CN=Groupe d?acc?s d?autorisation Windows,CN=Builtin,DC=guillaume,DC=com"
guillaume.com,Serveurs de licences des services Terminal Server,DomainLocal,"CN=Serveurs de licences des services Terminal Server,CN=Builtin,DC=guillaume,DC=com"
guillaume.com,Groupe de r?plication dont le mot de passe RODC est autoris?,DomainLocal,"CN=Groupe de r?plication dont le mot de passe RODC est autoris?,CN=Users,DC=guillaume,DC=com"
guillaume.com,Groupe de r?plication dont le mot de passe RODC est refus?,DomainLocal,"CN=Groupe de r?plication dont le mot de passe RODC est refus?,CN=Users,DC=guillaume,DC=com"
guillaume.com,Contr?leurs de domaine en lecture seule,Global,"CN=Contr?leurs de domaine en lecture seule,CN=Users,DC=guillaume,DC=com"
guillaume.com,Contr?leurs de domaine d?entreprise en lecture seule,Universal,"CN=Contr?leurs de domaine d?entreprise en lecture seule,CN=Users,DC=guillaume,DC=com"
guillaume.com,Contr?leurs de domaine clonables,Global,"CN=Contr?leurs de domaine clonables,CN=Users,DC=guillaume,DC=com"
guillaume.com,Protected Users,Global,"CN=Protected Users,CN=Users,DC=guillaume,DC=com"
guillaume.com,Administrateurs cl?s,Global,"CN=Administrateurs cl?s,CN=Users,DC=guillaume,DC=com"
guillaume.com,Administrateurs cl?s Enterprise,Universal,"CN=Administrateurs cl?s Enterprise,CN=Users,DC=guillaume,DC=com"
guillaume.com,DnsAdmins,DomainLocal,"CN=DnsAdmins,CN=Users,DC=guillaume,DC=com"
guillaume.com,DnsUpdateProxy,Global,"CN=DnsUpdateProxy,CN=Users,DC=guillaume,DC=com"
guillaume.com,Direction,Global,"CN=Direction,OU=Utilisateurs,OU=Paris-Ouest,OU=Paris,OU=France,OU=ynovGroup,DC=guillaume,DC=com"
guillaume.com,Comptabilit?,Global,"CN=Comptabilit?,OU=Utilisateurs,OU=Lyon,OU=Est,OU=France,OU=ynovGroup,DC=guillaume,DC=com"
guillaume.com,Commercial,Global,"CN=Commercial,OU=Utilisateurs,OU=Toulouse,OU=Sud,OU=France,OU=ynovGroup,DC=guillaume,DC=com"
guillaume.com,Technique,Global,"CN=Technique,OU=Utilisateurs,OU=Nantes,OU=Ouest,OU=France,OU=ynovGroup,DC=guillaume,DC=com"
guillaume.com,Communication,Global,"CN=Communication,OU=Utilisateurs,OU=Aix-en-Provence,OU=Sud,OU=France,OU=ynovGroup,DC=guillaume,DC=com"
guillaume.com,Service sociale,Global,"CN=Service sociale,OU=Utilisateurs,OU=Lille,OU=Nord,OU=France,OU=ynovGroup,DC=guillaume,DC=com"
guillaume.com,Service Enseignant,Global,"CN=Service Enseignant,OU=Utilisateurs,OU=Casablanca,OU=International,OU=ynovGroup,DC=guillaume,DC=com"
guillaume.com,Service salle,Global,"CN=Service salle,OU=Utilisateurs,OU=Nice-Sophia,OU=Sud,OU=France,OU=ynovGroup,DC=guillaume,DC=com"
guillaume.com,R?fectoire,Global,"CN=R?fectoire,OU=Utilisateurs,OU=Paris-Ouest,OU=Paris,OU=France,OU=ynovGroup,DC=guillaume,DC=com"
guillaume.com,Service sport,Global,"CN=Service sport,OU=Utilisateurs,OU=Montpellier,OU=Sud,OU=France,OU=ynovGroup,DC=guillaume,DC=com"
guillaume.com,ps_Service Enseignant,Global,"CN=ps_Service Enseignant,OU=ps_Utilisateurs,OU=ps_Casablanca,OU=ps_International,OU=ps_ynovGroup,DC=guillaume,DC=com"
guillaume.com,ps_Service sport,Global,"CN=ps_Service sport,OU=ps_Utilisateurs,OU=ps_Montpellier,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=guillaume,DC=com"
guillaume.com,ps_R?fectoire,Global,"CN=ps_R?fectoire,OU=ps_Utilisateurs,OU=ps_Paris-Ouest,OU=ps_Paris,OU=ps_France,OU=ps_ynovGroup,DC=guillaume,DC=com"
guillaume.com,ps_Service sociale,Global,"CN=ps_Service sociale,OU=ps_Utilisateurs,OU=ps_Lille,OU=ps_Nord,OU=ps_France,OU=ps_ynovGroup,DC=guillaume,DC=com"
guillaume.com,ps_Communication,Global,"CN=ps_Communication,OU=ps_Utilisateurs,OU=ps_Aix-en-Provence,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=guillaume,DC=com"
guillaume.com,ps_Service salle,Global,"CN=ps_Service salle,OU=ps_Utilisateurs,OU=ps_Nice-Sophia,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=guillaume,DC=com"
guillaume.com,ps_Direction,Global,"CN=ps_Direction,OU=ps_Utilisateurs,OU=ps_Paris-Ouest,OU=ps_Paris,OU=ps_France,OU=ps_ynovGroup,DC=guillaume,DC=com"
guillaume.com,ps_Comptabilit?,Global,"CN=ps_Comptabilit?,OU=ps_Utilisateurs,OU=ps_Lyon,OU=ps_Est,OU=ps_France,OU=ps_ynovGroup,DC=guillaume,DC=com"
guillaume.com,ps_Commercial,Global,"CN=ps_Commercial,OU=ps_Utilisateurs,OU=ps_Toulouse,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=guillaume,DC=com"
guillaume.com,ps_Technique,Global,"CN=ps_Technique,OU=ps_Utilisateurs,OU=ps_Nantes,OU=ps_Ouest,OU=ps_France,OU=ps_ynovGroup,DC=guillaume,DC=com"
guillaume.com,Utilisateurs DHCP,DomainLocal,"CN=Utilisateurs DHCP,CN=Users,DC=guillaume,DC=com"
guillaume.com,Administrateurs DHCP,DomainLocal,"CN=Administrateurs DHCP,CN=Users,DC=guillaume,DC=com"
