"Domain","Name","GroupScope","DistinguishedName"
"ynovDomaine.com","Groupe de r?plication dont le mot de passe RODC est autoris?","DomainLocal","CN=Groupe de r?plication dont le mot de passe RODC est autoris?,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Groupe de r?plication dont le mot de passe RODC est refus?","DomainLocal","CN=Groupe de r?plication dont le mot de passe RODC est refus?,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Contr?leurs de domaine en lecture seule","Global","CN=Contr?leurs de domaine en lecture seule,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Contr?leurs de domaine d?entreprise en lecture seule","Universal","CN=Contr?leurs de domaine d?entreprise en lecture seule,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Contr?leurs de domaine clonables","Global","CN=Contr?leurs de domaine clonables,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Protected Users","Global","CN=Protected Users,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Administrateurs cl?s","Global","CN=Administrateurs cl?s,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Administrateurs cl?s Enterprise","Universal","CN=Administrateurs cl?s Enterprise,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","DnsAdmins","DomainLocal","CN=DnsAdmins,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","DnsUpdateProxy","Global","CN=DnsUpdateProxy,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Comptabilit?","Global","CN=Comptabilit?,OU=Utilisateurs,OU=Lille,OU=Nord,OU=France,OU=ynovGroup,DC=ynovDomaine,DC=com"
