"Domain","Name","DistinguishedName"
"ynovDomaine.com","OU: Paris Ouest","OU=OU: Paris Ouest,OU=OU: Paris,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Paris Est","OU=OU: Paris Est,OU=OU: Paris,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Casablanca","OU=OU: Casablanca,OU=OU: International,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Utilisateurs","OU=OU: Utilisateurs,OU=OU: Bordeaux,OU=OU: Ouest,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Utilisateurs","OU=OU: Utilisateurs,OU=OU: Nantes,OU=OU: Ouest,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Utilisateurs","OU=OU: Utilisateurs,OU=OU: Rennes,OU=OU: Ouest,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Utilisateurs","OU=OU: Utilisateurs,OU=OU: Paris Ouest,OU=OU: Paris,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Utilisateurs","OU=OU: Utilisateurs,OU=OU: Paris Est,OU=OU: Paris,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Utilisateurs","OU=OU: Utilisateurs,OU=OU: Aix-en-Provence,OU=OU: Sud,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Utilisateurs","OU=OU: Utilisateurs,OU=OU: Montpellier,OU=OU: Sud,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Utilisateurs","OU=OU: Utilisateurs,OU=OU: Nice-Sophia,OU=OU: Sud,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Utilisateurs","OU=OU: Utilisateurs,OU=OU: Toulouse,OU=OU: Sud,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Utilisateurs","OU=OU: Utilisateurs,OU=OU: Casablanca,OU=OU: International,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Utilisateurs","OU=OU: Utilisateurs,OU=OU: Lyon,OU=OU: Est,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Utilisateurs","OU=OU: Utilisateurs,OU=OU: Strasbourg,OU=OU: Est,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Utilisateurs","OU=OU: Utilisateurs,OU=OU: Lille,OU=OU: Nord,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Utilisateurs","OU=OU: Utilisateurs,OU=OU: Rouen,OU=OU: Nord,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Ordinateurs","OU=OU: Ordinateurs,OU=OU: Rouen,OU=OU: Nord,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Ordinateurs","OU=OU: Ordinateurs,OU=OU: Lille,OU=OU: Nord,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Ordinateurs","OU=OU: Ordinateurs,OU=OU: Nantes,OU=OU: Ouest,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Ordinateurs","OU=OU: Ordinateurs,OU=OU: Rennes,OU=OU: Ouest,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Ordinateurs","OU=OU: Ordinateurs,OU=OU: Paris Ouest,OU=OU: Paris,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Ordinateurs","OU=OU: Ordinateurs,OU=OU: Paris Est,OU=OU: Paris,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Ordinateurs","OU=OU: Ordinateurs,OU=OU: Aix-en-Provence,OU=OU: Sud,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Ordinateurs","OU=OU: Ordinateurs,OU=OU: Montpellier,OU=OU: Sud,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Ordinateurs","OU=OU: Ordinateurs,OU=OU: Nice-Sophia,OU=OU: Sud,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Ordinateurs","OU=OU: Ordinateurs,OU=OU: Toulouse,OU=OU: Sud,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Ordinateurs","OU=OU: Ordinateurs,OU=OU: Casablanca,OU=OU: International,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Ordinateurs","OU=OU: Ordinateurs,OU=OU: Strasbourg,OU=OU: Est,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Ordinateurs","OU=OU: Ordinateurs,OU=OU: Lyon,OU=OU: Est,OU=OU: France,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","ps_YnovGroup","OU=ps_YnovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","ps_France","OU=ps_France,OU=ps_YnovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","OU: Utilisateurs","OU=OU: Utilisateurs,OU=OU: ynovGroup,DC=ynovDomaine,DC=com"
