"Domain","Name","GroupScope","DistinguishedName"
"godwin.com","Administrateurs de l?entreprise","Universal","CN=Administrateurs de l?entreprise,CN=Users,DC=godwin,DC=com"
"godwin.com","?diteurs de certificats","DomainLocal","CN=?diteurs de certificats,CN=Users,DC=godwin,DC=com"
"godwin.com","Admins du domaine","Global","CN=Admins du domaine,CN=Users,DC=godwin,DC=com"
"godwin.com","Utilisateurs du domaine","Global","CN=Utilisateurs du domaine,CN=Users,DC=godwin,DC=com"
"godwin.com","Invit?s du domaine","Global","CN=Invit?s du domaine,CN=Users,DC=godwin,DC=com"
"godwin.com","Propri?taires cr?ateurs de la strat?gie de groupe","Global","CN=Propri?taires cr?ateurs de la strat?gie de groupe,CN=Users,DC=godwin,DC=com"
"godwin.com","Serveurs RAS et IAS","DomainLocal","CN=Serveurs RAS et IAS,CN=Users,DC=godwin,DC=com"
"godwin.com","Op?rateurs de serveur","DomainLocal","CN=Op?rateurs de serveur,CN=Builtin,DC=godwin,DC=com"
"godwin.com","Op?rateurs de compte","DomainLocal","CN=Op?rateurs de compte,CN=Builtin,DC=godwin,DC=com"
"godwin.com","Acc?s compatible pr?-Windows 2000","DomainLocal","CN=Acc?s compatible pr?-Windows 2000,CN=Builtin,DC=godwin,DC=com"
"godwin.com","G?n?rateurs d?approbations de for?t entrante","DomainLocal","CN=G?n?rateurs d?approbations de for?t entrante,CN=Builtin,DC=godwin,DC=com"
"godwin.com","Groupe d?acc?s d?autorisation Windows","DomainLocal","CN=Groupe d?acc?s d?autorisation Windows,CN=Builtin,DC=godwin,DC=com"
"godwin.com","Serveurs de licences des services Terminal Server","DomainLocal","CN=Serveurs de licences des services Terminal Server,CN=Builtin,DC=godwin,DC=com"
"godwin.com","Groupe de r?plication dont le mot de passe RODC est autoris?","DomainLocal","CN=Groupe de r?plication dont le mot de passe RODC est autoris?,CN=Users,DC=godwin,DC=com"
"godwin.com","Groupe de r?plication dont le mot de passe RODC est refus?","DomainLocal","CN=Groupe de r?plication dont le mot de passe RODC est refus?,CN=Users,DC=godwin,DC=com"
"godwin.com","Contr?leurs de domaine en lecture seule","Global","CN=Contr?leurs de domaine en lecture seule,CN=Users,DC=godwin,DC=com"
"godwin.com","Contr?leurs de domaine d?entreprise en lecture seule","Universal","CN=Contr?leurs de domaine d?entreprise en lecture seule,CN=Users,DC=godwin,DC=com"
"godwin.com","Contr?leurs de domaine clonables","Global","CN=Contr?leurs de domaine clonables,CN=Users,DC=godwin,DC=com"
"godwin.com","Protected Users","Global","CN=Protected Users,CN=Users,DC=godwin,DC=com"
"godwin.com","Administrateurs cl?s","Global","CN=Administrateurs cl?s,CN=Users,DC=godwin,DC=com"
"godwin.com","Administrateurs cl?s Enterprise","Universal","CN=Administrateurs cl?s Enterprise,CN=Users,DC=godwin,DC=com"
"godwin.com","DnsAdmins","DomainLocal","CN=DnsAdmins,CN=Users,DC=godwin,DC=com"
"godwin.com","DnsUpdateProxy","Global","CN=DnsUpdateProxy,CN=Users,DC=godwin,DC=com"
"godwin.com","Direction","Global","CN=Direction,OU=Utilisateurs,OU=Paris-Ouest,OU=Paris,OU=France,OU=ynovGroup,DC=godwin,DC=com"
"godwin.com","Comptabilit?","Global","CN=Comptabilit?,OU=Utilisateurs,OU=Lyon,OU=Est,OU=France,OU=ynovGroup,DC=godwin,DC=com"
"godwin.com","Commercial","Global","CN=Commercial,OU=Utilisateurs,OU=Toulouse,OU=Sud,OU=France,OU=ynovGroup,DC=godwin,DC=com"
"godwin.com","Technique","Global","CN=Technique,OU=Utilisateurs,OU=Nantes,OU=Ouest,OU=France,OU=ynovGroup,DC=godwin,DC=com"
"godwin.com","Communication","Global","CN=Communication,OU=Utilisateurs,OU=Aix-en-Provence,OU=Sud,OU=France,OU=ynovGroup,DC=godwin,DC=com"
"godwin.com","Service sociale","Global","CN=Service sociale,OU=Utilisateurs,OU=Lille,OU=Nord,OU=France,OU=ynovGroup,DC=godwin,DC=com"
"godwin.com","Service Enseignant","Global","CN=Service Enseignant,OU=Utilisateurs,OU=Casablanca,OU=International,OU=ynovGroup,DC=godwin,DC=com"
"godwin.com","Service salle","Global","CN=Service salle,OU=Utilisateurs,OU=Nice-Sophia,OU=Sud,OU=France,OU=ynovGroup,DC=godwin,DC=com"
"godwin.com","R?fectoire","Global","CN=R?fectoire,OU=Utilisateurs,OU=Paris-Ouest,OU=Paris,OU=France,OU=ynovGroup,DC=godwin,DC=com"
"godwin.com","Service sport","Global","CN=Service sport,OU=Utilisateurs,OU=Montpellier,OU=Sud,OU=France,OU=ynovGroup,DC=godwin,DC=com"
"godwin.com","ps_Service Enseignant","Global","CN=ps_Service Enseignant,OU=ps_Utilisateurs,OU=ps_Casablanca,OU=ps_International,OU=ps_ynovGroup,DC=godwin,DC=com"
"godwin.com","ps_Service sport","Global","CN=ps_Service sport,OU=ps_Utilisateurs,OU=ps_Montpellier,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=godwin,DC=com"
"godwin.com","ps_R?fectoire","Global","CN=ps_R?fectoire,OU=ps_Utilisateurs,OU=ps_Paris-Ouest,OU=ps_Paris,OU=ps_France,OU=ps_ynovGroup,DC=godwin,DC=com"
"godwin.com","ps_Service sociale","Global","CN=ps_Service sociale,OU=ps_Utilisateurs,OU=ps_Lille,OU=ps_Nord,OU=ps_France,OU=ps_ynovGroup,DC=godwin,DC=com"
"godwin.com","ps_Communication","Global","CN=ps_Communication,OU=ps_Utilisateurs,OU=ps_Aix-en-Provence,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=godwin,DC=com"
"godwin.com","ps_Service salle","Global","CN=ps_Service salle,OU=ps_Utilisateurs,OU=ps_Nice-Sophia,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=godwin,DC=com"
"godwin.com","ps_Direction","Global","CN=ps_Direction,OU=ps_Utilisateurs,OU=ps_Paris-Ouest,OU=ps_Paris,OU=ps_France,OU=ps_ynovGroup,DC=godwin,DC=com"
"godwin.com","ps_Comptabilit?","Global","CN=ps_Comptabilit?,OU=ps_Utilisateurs,OU=ps_Lyon,OU=ps_Est,OU=ps_France,OU=ps_ynovGroup,DC=godwin,DC=com"
"godwin.com","ps_Commercial","Global","CN=ps_Commercial,OU=ps_Utilisateurs,OU=ps_Toulouse,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=godwin,DC=com"
"godwin.com","ps_Technique","Global","CN=ps_Technique,OU=ps_Utilisateurs,OU=ps_Nantes,OU=ps_Ouest,OU=ps_France,OU=ps_ynovGroup,DC=godwin,DC=com"
"godwin.com","Utilisateurs DHCP","DomainLocal","CN=Utilisateurs DHCP,CN=Users,DC=godwin,DC=com"
"godwin.com","Administrateurs DHCP","DomainLocal","CN=Administrateurs DHCP,CN=Users,DC=godwin,DC=com"
