"Domain","Name","DistinguishedName"
"corp.YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Lille,OU=Nord,OU=France,OU=ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Rouen,OU=Nord,OU=France,OU=ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Bordeaux,OU=Ouest,OU=France,OU=ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Nantes,OU=Ouest,OU=France,OU=ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Rennes,OU=Ouest,OU=France,OU=ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Paris-Est,OU=Paris,OU=France,OU=ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Paris-Ouest,OU=Paris,OU=France,OU=ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Aix-en-Provence,OU=Sud,OU=France,OU=ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Montpellier,OU=Sud,OU=France,OU=ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Nice-Sophia,OU=Sud,OU=France,OU=ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Toulouse,OU=Sud,OU=France,OU=ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Casablanca,OU=International,OU=ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_ynovGroup","OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_France","OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Nord","OU=ps_Nord,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Lille","OU=ps_Lille,OU=ps_Nord,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Lille,OU=ps_Nord,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Lille,OU=ps_Nord,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Rouen","OU=ps_Rouen,OU=ps_Nord,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Rouen,OU=ps_Nord,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Rouen,OU=ps_Nord,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Sud","OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Aix-en-Provence","OU=ps_Aix-en-Provence,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Aix-en-Provence,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Aix-en-Provence,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Montpellier","OU=ps_Montpellier,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Montpellier,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Montpellier,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Nice-Sophia","OU=ps_Nice-Sophia,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Nice-Sophia,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Nice-Sophia,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Toulouse","OU=ps_Toulouse,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Toulouse,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Toulouse,OU=ps_Sud,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Est","OU=ps_Est,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Lyon","OU=ps_Lyon,OU=ps_Est,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Lyon,OU=ps_Est,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Lyon,OU=ps_Est,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Strasbourg","OU=ps_Strasbourg,OU=ps_Est,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Strasbourg,OU=ps_Est,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Strasbourg,OU=ps_Est,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Ouest","OU=ps_Ouest,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Bordeaux","OU=ps_Bordeaux,OU=ps_Ouest,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Bordeaux,OU=ps_Ouest,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Bordeaux,OU=ps_Ouest,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Nantes","OU=ps_Nantes,OU=ps_Ouest,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Nantes,OU=ps_Ouest,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Nantes,OU=ps_Ouest,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Rennes","OU=ps_Rennes,OU=ps_Ouest,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Rennes,OU=ps_Ouest,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Rennes,OU=ps_Ouest,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Paris","OU=ps_Paris,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Paris_Est","OU=ps_Paris_Est,OU=ps_Paris,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Paris_Est,OU=ps_Paris,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Paris_Est,OU=ps_Paris,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Paris_Ouest","OU=ps_Paris_Ouest,OU=ps_Paris,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Paris_Ouest,OU=ps_Paris,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Paris_Ouest,OU=ps_Paris,OU=ps_France,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_International","OU=ps_International,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Casablanca","OU=ps_Casablanca,OU=ps_International,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Casablanca,OU=ps_International,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Casablanca,OU=ps_International,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
"corp.YnovDomain.com","ps_Users","OU=ps_Users,OU=ps_ynovGroup,DC=corp,DC=YnovDomain,DC=com"
