"Domain","Name","GroupScope","DistinguishedName"
"YnovDomaine.com","Groupe de r?plication dont le mot de passe RODC est autoris?","DomainLocal","CN=Groupe de r?plication dont le mot de passe RODC est autoris?,CN=Users,DC=YnovDomaine,DC=com"
"YnovDomaine.com","Groupe de r?plication dont le mot de passe RODC est refus?","DomainLocal","CN=Groupe de r?plication dont le mot de passe RODC est refus?,CN=Users,DC=YnovDomaine,DC=com"
"YnovDomaine.com","Contr?leurs de domaine en lecture seule","Global","CN=Contr?leurs de domaine en lecture seule,CN=Users,DC=YnovDomaine,DC=com"
"YnovDomaine.com","Contr?leurs de domaine d?entreprise en lecture seule","Universal","CN=Contr?leurs de domaine d?entreprise en lecture seule,CN=Users,DC=YnovDomaine,DC=com"
"YnovDomaine.com","Contr?leurs de domaine clonables","Global","CN=Contr?leurs de domaine clonables,CN=Users,DC=YnovDomaine,DC=com"
"YnovDomaine.com","Protected Users","Global","CN=Protected Users,CN=Users,DC=YnovDomaine,DC=com"
"YnovDomaine.com","Administrateurs cl?s","Global","CN=Administrateurs cl?s,CN=Users,DC=YnovDomaine,DC=com"
"YnovDomaine.com","Administrateurs cl?s Enterprise","Universal","CN=Administrateurs cl?s Enterprise,CN=Users,DC=YnovDomaine,DC=com"
"YnovDomaine.com","DnsAdmins","DomainLocal","CN=DnsAdmins,CN=Users,DC=YnovDomaine,DC=com"
"YnovDomaine.com","DnsUpdateProxy","Global","CN=DnsUpdateProxy,CN=Users,DC=YnovDomaine,DC=com"
"YnovDomaine.com","G_Direction_PO","Global","CN=G_Direction_PO,DC=YnovDomaine,DC=com"
"YnovDomaine.com","G_Technique_Nantes","Global","CN=G_Technique_Nantes,DC=YnovDomaine,DC=com"
"YnovDomaine.com","G_Sport_Mtp","Global","CN=G_Sport_Mtp,DC=YnovDomaine,DC=com"
"YnovDomaine.com","G_Commercial_Toulouse","Global","CN=G_Commercial_Toulouse,DC=YnovDomaine,DC=com"
"YnovDomaine.com","G_Comm_Aix","Global","CN=G_Comm_Aix,DC=YnovDomaine,DC=com"
"YnovDomaine.com","G_Compta_Lyon","Global","CN=G_Compta_Lyon,DC=YnovDomaine,DC=com"
"YnovDomaine.com","G_Enseignant_Casa","Global","CN=G_Enseignant_Casa,DC=YnovDomaine,DC=com"
"YnovDomaine.com","G_Social_Lille","Global","CN=G_Social_Lille,DC=YnovDomaine,DC=com"
"YnovDomaine.com","G_Salle_Nice","Global","CN=G_Salle_Nice,DC=YnovDomaine,DC=com"
"YnovDomaine.com","G_Refectoire_PO","Global","CN=G_Refectoire_PO,DC=YnovDomaine,DC=com"
