"Domain","Name","DistinguishedName"
"YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Nice,OU=Sud,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Toulouse,OU=Sud,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Lyon,OU=EST,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Strqsbourg,OU=EST,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Bordequx,OU=Ouest,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Nantes,OU=Ouest,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Rennes,OU=Ouest,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Paris Est,OU=Paris,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Paris Ouest,OU=Paris,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Casablanca,OU=Internqtional,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Lille,OU=Nord,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=ROUEN,OU=Nord,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Rennes,OU=Nord,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Aix,OU=Sud,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=monpellier,OU=Sud,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Nice,OU=Sud,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Toulouse,OU=Sud,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Lyon,OU=EST,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Strqsbourg,OU=EST,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Bordequx,OU=Ouest,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Nantes,OU=Ouest,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Rennes,OU=Ouest,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Paris Est,OU=Paris,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Paris Ouest,OU=Paris,OU=France,OU=ynovGroupe,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Casablanca,OU=Internqtional,OU=ynovGroupe,DC=YnovDomain,DC=com"
