"Domain","Name","GroupScope","DistinguishedName"
"ynovDomaine.com","Groupe de r?plication dont le mot de passe RODC est autoris?","DomainLocal","CN=Groupe de r?plication dont le mot de passe RODC est autoris?,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Groupe de r?plication dont le mot de passe RODC est refus?","DomainLocal","CN=Groupe de r?plication dont le mot de passe RODC est refus?,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Contr?leurs de domaine en lecture seule","Global","CN=Contr?leurs de domaine en lecture seule,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Contr?leurs de domaine d?entreprise en lecture seule","Universal","CN=Contr?leurs de domaine d?entreprise en lecture seule,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Contr?leurs de domaine clonables","Global","CN=Contr?leurs de domaine clonables,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Protected Users","Global","CN=Protected Users,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Administrateurs cl?s","Global","CN=Administrateurs cl?s,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Administrateurs cl?s Enterprise","Universal","CN=Administrateurs cl?s Enterprise,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","DnsAdmins","DomainLocal","CN=DnsAdmins,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","DnsUpdateProxy","Global","CN=DnsUpdateProxy,CN=Users,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Comptabilit?","Global","CN=Comptabilit?,OU=Utilisateurs,OU=Lyon,OU=Est,OU=France,OU=ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Direction","Global","CN=Direction,OU=Utilisateurs,OU=Paris-Ouest,OU=Paris,OU=France,OU=ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Commercial","Global","CN=Commercial,OU=Utilisateurs,OU=Toulouse,OU=Sud,OU=France,OU=ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Technique","Global","CN=Technique,OU=Utilisateurs,OU=Nantes,OU=Ouest,OU=France,OU=ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Service Social","Global","CN=Service Social,OU=Utilisateurs,OU=Lille,OU=Nord,OU=France,OU=ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Service Enseignant","Global","CN=Service Enseignant,OU=Utilisateurs,OU=Casablanca,OU=Internationale,OU=ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Service Salle","Global","CN=Service Salle,OU=Utilisateurs,OU=Nice-Sophia,OU=Sud,OU=France,OU=ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","R?fectoire","Global","CN=R?fectoire,OU=Utilisateurs,OU=Paris-Ouest,OU=Paris,OU=France,OU=ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Service Sport","Global","CN=Service Sport,OU=Utilisateurs,OU=Montpellier,OU=Sud,OU=France,OU=ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","Communication","Global","CN=Communication,OU=Utilisateurs,OU=Aix-en-Provence,OU=Sud,OU=France,OU=ynovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","ps_Direction","Global","CN=ps_Direction,OU=ps_Utilisateurs,OU=ps_Paris-Ouest,OU=ps_Paris,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","ps_Service sport","Global","CN=ps_Service sport,OU=ps_Utilisateurs,OU=ps_Montpellier,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","ps_R?fectoire","Global","CN=ps_R?fectoire,OU=ps_Utilisateurs,OU=ps_Paris-Ouest,OU=ps_Paris,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","ps_Service salle","Global","CN=ps_Service salle,OU=ps_Utilisateurs,OU=ps_Nice-Sophia,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","ps_Service Enseignant","Global","CN=ps_Service Enseignant,OU=ps_Utilisateurs,OU=ps_Casablanca,OU=ps_Internationale,OU=ps_YnovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","ps_Service sociale","Global","CN=ps_Service sociale,OU=ps_Utilisateurs,OU=ps_Lille,OU=ps_Nord,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","ps_Communication","Global","CN=ps_Communication,OU=ps_Utilisateurs,OU=ps_Aix-en-Provence,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","ps_Technique","Global","CN=ps_Technique,OU=ps_Utilisateurs,OU=ps_Nantes,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","ps_Commercial ","Global","CN=ps_Commercial\ ,OU=ps_Utilisateurs,OU=ps_Toulouse,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomaine,DC=com"
"ynovDomaine.com","ps_Comptabilit?","Global","CN=ps_Comptabilit?,OU=ps_Utilisateurs,OU=ps_Lyon,OU=ps_Est,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomaine,DC=com"
