"Domain","Name","DistinguishedName"
"ynovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Toulouse,OU=Sud,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Lyon","OU=Lyon,OU=Est,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Strasbourg","OU=Strasbourg,OU=Est,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Lyon,OU=Est,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Lyon,OU=Est,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Strasbourg,OU=Est,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Strasbourg,OU=Est,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Bordeaux","OU=Bordeaux,OU=Ouest,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Nantes","OU=Nantes,OU=Ouest,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Rennes","OU=Rennes,OU=Ouest,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Bordeaux,OU=Ouest,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Nantes,OU=Ouest,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Rennes,OU=Ouest,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Paris-Est","OU=Paris-Est,OU=Paris,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Paris-Ouest","OU=Paris-Ouest,OU=Paris,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Paris-Est,OU=Paris,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Paris-Ouest,OU=Paris,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Bordeaux,OU=Ouest,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Nantes,OU=Ouest,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Rennes,OU=Ouest,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Paris-Est,OU=Paris,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Paris-Ouest,OU=Paris,OU=France,OU=ynovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_YnovGroup","OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_France","OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Nord","OU=ps_Nord,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Lille","OU=ps_Lille,OU=ps_Nord,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Lille,OU=ps_Nord,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Lille,OU=ps_Nord,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Rouen","OU=ps_Rouen,OU=ps_Nord,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Rouen,OU=ps_Nord,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Rouen,OU=ps_Nord,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Sud","OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Aix-en-Provence","OU=ps_Aix-en-Provence,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Aix-en-Provence,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Aix-en-Provence,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Montpellier","OU=ps_Montpellier,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Montpellier,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Montpellier,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Nice-Sophia","OU=ps_Nice-Sophia,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Nice-Sophia,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Nice-Sophia,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Toulouse","OU=ps_Toulouse,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Toulouse,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Toulouse,OU=ps_Sud,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Est","OU=ps_Est,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Lyon","OU=ps_Lyon,OU=ps_Est,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Lyon,OU=ps_Est,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Lyon,OU=ps_Est,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Strasbourg","OU=ps_Strasbourg,OU=ps_Est,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Strasbourg,OU=ps_Est,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Strasbourg,OU=ps_Est,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Ouest","OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Bordeaux","OU=ps_Bordeaux,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Bordeaux,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Bordeaux,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Nantes","OU=ps_Nantes,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Nantes,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Nantes,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Rennes","OU=ps_Rennes,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Rennes,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Rennes,OU=ps_Ouest,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Paris","OU=ps_Paris,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Paris-Est","OU=ps_Paris-Est,OU=ps_Paris,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Paris-Est,OU=ps_Paris,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Paris-Est,OU=ps_Paris,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Paris-Ouest","OU=ps_Paris-Ouest,OU=ps_Paris,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Paris-Ouest,OU=ps_Paris,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Paris-Ouest,OU=ps_Paris,OU=ps_France,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_International","OU=ps_International,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Casablanca","OU=ps_Casablanca,OU=ps_International,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Utilisateurs","OU=ps_Utilisateurs,OU=ps_Casablanca,OU=ps_International,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","ps_Ordinateurs","OU=ps_Ordinateurs,OU=ps_Casablanca,OU=ps_International,OU=ps_YnovGroup,DC=ynovDomain,DC=com"
"ynovDomain.com","Users","OU=Users,OU=ynovGroup,DC=ynovDomain,DC=com"
