"Domain","Name","DistinguishedName"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Utilisateurs,OU=Monpellier,OU=Sud,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Nice-Sophia","OU=Nice-Sophia,OU=Sud,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Monpellier,OU=Sud,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Nice-Sophia,OU=Sud,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Nice-Sophia,OU=Sud,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Toulouse","OU=Toulouse,OU=Sud,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Toulouse,OU=Sud,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Toulouse,OU=Sud,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Est","OU=Est,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Lyon","OU=Lyon,OU=Est,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Lyon,OU=Est,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Lyon,OU=Est,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Strasbourg","OU=Strasbourg,OU=Est,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Strasbourg,OU=Est,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Strasbourg,OU=Est,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Ouest","OU=Ouest,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Bordeaux","OU=Bordeaux,OU=Ouest,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Bordeaux,OU=Ouest,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Bordeaux,OU=Ouest,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Nantes","OU=Nantes,OU=Ouest,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Nantes,OU=Ouest,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Nantes,OU=Ouest,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Rennes","OU=Rennes,OU=Ouest,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Rennes,OU=Ouest,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Rennes,OU=Ouest,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Paris","OU=Paris,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Paris-Est","OU=Paris-Est,OU=Paris,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Paris-Est,OU=Paris,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Paris-Est,OU=Paris,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Paris-Ouest","OU=Paris-Ouest,OU=Paris,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Paris-Ouest,OU=Paris,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Paris-Ouest,OU=Paris,OU=France,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","International","OU=International,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Casablanca","OU=Casablanca,OU=International,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Casablanca,OU=International,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Casablanca,OU=International,OU=ynovGroup,OU=ynovDomain,DC=ynov,DC=local"
"ynov.local","Nord","OU=Nord,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Lille","OU=Lille,OU=Nord,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Lille,OU=Nord,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Lille,OU=Nord,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Rouen","OU=Rouen,OU=Nord,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Rouen,OU=Nord,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Rouen,OU=Nord,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Sud","OU=Sud,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Aix-en-Provence","OU=Aix-en-Provence,OU=Sud,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Aix-en-Provence,OU=Sud,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Aix-en-Provence,OU=Sud,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Montpellier","OU=Montpellier,OU=Sud,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Montpellier,OU=Sud,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Montpellier,OU=Sud,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Nice-Sophia","OU=Nice-Sophia,OU=Sud,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Nice-Sophia,OU=Sud,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Nice-Sophia,OU=Sud,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Toulouse","OU=Toulouse,OU=Sud,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Toulouse,OU=Sud,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Toulouse,OU=Sud,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Est","OU=Est,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Lyon","OU=Lyon,OU=Est,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Lyon,OU=Est,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Lyon,OU=Est,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Strasbourg","OU=Strasbourg,OU=Est,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Strasbourg,OU=Est,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Strasbourg,OU=Est,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Ouest","OU=Ouest,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Bordeaux","OU=Bordeaux,OU=Ouest,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Bordeaux,OU=Ouest,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Bordeaux,OU=Ouest,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Nantes","OU=Nantes,OU=Ouest,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Nantes,OU=Ouest,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Nantes,OU=Ouest,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Rennes","OU=Rennes,OU=Ouest,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Rennes,OU=Ouest,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Rennes,OU=Ouest,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Paris","OU=Paris,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Paris-Est","OU=Paris-Est,OU=Paris,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Paris-Est,OU=Paris,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Paris-Est,OU=Paris,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Paris-Ouest","OU=Paris-Ouest,OU=Paris,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Paris-Ouest,OU=Paris,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Paris-Ouest,OU=Paris,OU=france,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Casablanca","OU=Casablanca,OU=internationale,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=Casablanca,OU=internationale,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=Casablanca,OU=internationale,OU=ynovGroup,DC=ynov,DC=local"
"ynov.local","ps_YnovGroup","OU=ps_YnovGroup,DC=ynov,DC=local"
"ynov.local","ps-France","OU=ps-France,OU=ps_YnovGroup,DC=ynov,DC=local"
"ynov.local","Ordinateurs","OU=Ordinateurs,OU=ps-France,OU=ps_YnovGroup,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=ps-France,OU=ps_YnovGroup,DC=ynov,DC=local"
"ynov.local","Utilisateurs","OU=Utilisateurs,OU=ynovGroup,DC=ynov,DC=local"
