"Domain","Name","DistinguishedName"
"YnovDomain.com","Lyon","OU=Lyon,OU=Est,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Lyon,OU=Est,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Lyon,OU=Est,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Strasbourg","OU=Strasbourg,OU=Est,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Strasbourg,OU=Est,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Strasbourg,OU=Est,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Ouest","OU=Ouest,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Bordeaux","OU=Bordeaux,OU=Ouest,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Bordeaux,OU=Ouest,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Bordeaux,OU=Ouest,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Nantes","OU=Nantes,OU=Ouest,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Nantes,OU=Ouest,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Nantes,OU=Ouest,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Paris","OU=Paris,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Paris-Est","OU=Paris-Est,OU=Paris,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Paris-Est,OU=Paris,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Paris-Est,OU=Paris,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Paris-Ouest","OU=Paris-Ouest,OU=Paris,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Paris-Ouest,OU=Paris,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Paris-Ouest,OU=Paris,OU=france,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","International","OU=International,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Casablanca","OU=Casablanca,OU=International,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=Casablanca,OU=International,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Ordinateurs","OU=Ordinateurs,OU=Casablanca,OU=International,OU=ynovGroup,DC=YnovDomain,DC=com"
"YnovDomain.com","Utilisateurs","OU=Utilisateurs,OU=ynovGroup,DC=YnovDomain,DC=com"
