"Domain","Name","GroupScope","DistinguishedName"
"godwin.com","Administrateurs de l?entreprise","Universal","CN=Administrateurs de l?entreprise,CN=Users,DC=godwin,DC=com"
"godwin.com","?diteurs de certificats","DomainLocal","CN=?diteurs de certificats,CN=Users,DC=godwin,DC=com"
"godwin.com","Admins du domaine","Global","CN=Admins du domaine,CN=Users,DC=godwin,DC=com"
"godwin.com","Utilisateurs du domaine","Global","CN=Utilisateurs du domaine,CN=Users,DC=godwin,DC=com"
"godwin.com","Invit?s du domaine","Global","CN=Invit?s du domaine,CN=Users,DC=godwin,DC=com"
"godwin.com","Propri?taires cr?ateurs de la strat?gie de groupe","Global","CN=Propri?taires cr?ateurs de la strat?gie de groupe,CN=Users,DC=godwin,DC=com"
"godwin.com","Serveurs RAS et IAS","DomainLocal","CN=Serveurs RAS et IAS,CN=Users,DC=godwin,DC=com"
"godwin.com","Op?rateurs de serveur","DomainLocal","CN=Op?rateurs de serveur,CN=Builtin,DC=godwin,DC=com"
"godwin.com","Op?rateurs de compte","DomainLocal","CN=Op?rateurs de compte,CN=Builtin,DC=godwin,DC=com"
"godwin.com","Acc?s compatible pr?-Windows 2000","DomainLocal","CN=Acc?s compatible pr?-Windows 2000,CN=Builtin,DC=godwin,DC=com"
"godwin.com","G?n?rateurs d?approbations de for?t entrante","DomainLocal","CN=G?n?rateurs d?approbations de for?t entrante,CN=Builtin,DC=godwin,DC=com"
"godwin.com","Groupe d?acc?s d?autorisation Windows","DomainLocal","CN=Groupe d?acc?s d?autorisation Windows,CN=Builtin,DC=godwin,DC=com"
"godwin.com","Serveurs de licences des services Terminal Server","DomainLocal","CN=Serveurs de licences des services Terminal Server,CN=Builtin,DC=godwin,DC=com"
"godwin.com","Groupe de r?plication dont le mot de passe RODC est autoris?","DomainLocal","CN=Groupe de r?plication dont le mot de passe RODC est autoris?,CN=Users,DC=godwin,DC=com"
"godwin.com","Groupe de r?plication dont le mot de passe RODC est refus?","DomainLocal","CN=Groupe de r?plication dont le mot de passe RODC est refus?,CN=Users,DC=godwin,DC=com"
"godwin.com","Contr?leurs de domaine en lecture seule","Global","CN=Contr?leurs de domaine en lecture seule,CN=Users,DC=godwin,DC=com"
"godwin.com","Contr?leurs de domaine d?entreprise en lecture seule","Universal","CN=Contr?leurs de domaine d?entreprise en lecture seule,CN=Users,DC=godwin,DC=com"
"godwin.com","Contr?leurs de domaine clonables","Global","CN=Contr?leurs de domaine clonables,CN=Users,DC=godwin,DC=com"
"godwin.com","Protected Users","Global","CN=Protected Users,CN=Users,DC=godwin,DC=com"
"godwin.com","Administrateurs cl?s","Global","CN=Administrateurs cl?s,CN=Users,DC=godwin,DC=com"
"godwin.com","Administrateurs cl?s Enterprise","Universal","CN=Administrateurs cl?s Enterprise,CN=Users,DC=godwin,DC=com"
"godwin.com","DnsAdmins","DomainLocal","CN=DnsAdmins,CN=Users,DC=godwin,DC=com"
"godwin.com","DnsUpdateProxy","Global","CN=DnsUpdateProxy,CN=Users,DC=godwin,DC=com"
