"Domain","Name","GroupScope","DistinguishedName"
"YnovNL.com","Groupe d?acc?s d?autorisation Windows","DomainLocal","CN=Groupe d?acc?s d?autorisation Windows,CN=Builtin,DC=YnovNL,DC=com"
"YnovNL.com","Serveurs de licences des services Terminal Server","DomainLocal","CN=Serveurs de licences des services Terminal Server,CN=Builtin,DC=YnovNL,DC=com"
"YnovNL.com","Groupe de r?plication dont le mot de passe RODC est autoris?","DomainLocal","CN=Groupe de r?plication dont le mot de passe RODC est autoris?,CN=Users,DC=YnovNL,DC=com"
"YnovNL.com","Groupe de r?plication dont le mot de passe RODC est refus?","DomainLocal","CN=Groupe de r?plication dont le mot de passe RODC est refus?,CN=Users,DC=YnovNL,DC=com"
"YnovNL.com","Contr?leurs de domaine en lecture seule","Global","CN=Contr?leurs de domaine en lecture seule,CN=Users,DC=YnovNL,DC=com"
"YnovNL.com","Contr?leurs de domaine d?entreprise en lecture seule","Universal","CN=Contr?leurs de domaine d?entreprise en lecture seule,CN=Users,DC=YnovNL,DC=com"
"YnovNL.com","Contr?leurs de domaine clonables","Global","CN=Contr?leurs de domaine clonables,CN=Users,DC=YnovNL,DC=com"
"YnovNL.com","Protected Users","Global","CN=Protected Users,CN=Users,DC=YnovNL,DC=com"
"YnovNL.com","Administrateurs cl?s","Global","CN=Administrateurs cl?s,CN=Users,DC=YnovNL,DC=com"
"YnovNL.com","Administrateurs cl?s Enterprise","Universal","CN=Administrateurs cl?s Enterprise,CN=Users,DC=YnovNL,DC=com"
"YnovNL.com","DnsAdmins","DomainLocal","CN=DnsAdmins,CN=Users,DC=YnovNL,DC=com"
"YnovNL.com","DnsUpdateProxy","Global","CN=DnsUpdateProxy,CN=Users,DC=YnovNL,DC=com"
