"Domain","Name","GroupScope","DistinguishedName"
"YnovDomain.com","Admins du domaine","Global","CN=Admins du domaine,CN=Users,DC=YnovDomain,DC=com"
"YnovDomain.com","Utilisateurs du domaine","Global","CN=Utilisateurs du domaine,CN=Users,DC=YnovDomain,DC=com"
"YnovDomain.com","Invit?s du domaine","Global","CN=Invit?s du domaine,CN=Users,DC=YnovDomain,DC=com"
"YnovDomain.com","Propri?taires cr?ateurs de la strat?gie de groupe","Global","CN=Propri?taires cr?ateurs de la strat?gie de groupe,CN=Users,DC=YnovDomain,DC=com"
"YnovDomain.com","Serveurs RAS et IAS","DomainLocal","CN=Serveurs RAS et IAS,CN=Users,DC=YnovDomain,DC=com"
"YnovDomain.com","Op?rateurs de serveur","DomainLocal","CN=Op?rateurs de serveur,CN=Builtin,DC=YnovDomain,DC=com"
"YnovDomain.com","Op?rateurs de compte","DomainLocal","CN=Op?rateurs de compte,CN=Builtin,DC=YnovDomain,DC=com"
"YnovDomain.com","Acc?s compatible pr?-Windows 2000","DomainLocal","CN=Acc?s compatible pr?-Windows 2000,CN=Builtin,DC=YnovDomain,DC=com"
"YnovDomain.com","G?n?rateurs d?approbations de for?t entrante","DomainLocal","CN=G?n?rateurs d?approbations de for?t entrante,CN=Builtin,DC=YnovDomain,DC=com"
"YnovDomain.com","Groupe d?acc?s d?autorisation Windows","DomainLocal","CN=Groupe d?acc?s d?autorisation Windows,CN=Builtin,DC=YnovDomain,DC=com"
"YnovDomain.com","Serveurs de licences des services Terminal Server","DomainLocal","CN=Serveurs de licences des services Terminal Server,CN=Builtin,DC=YnovDomain,DC=com"
"YnovDomain.com","Groupe de r?plication dont le mot de passe RODC est autoris?","DomainLocal","CN=Groupe de r?plication dont le mot de passe RODC est autoris?,CN=Users,DC=YnovDomain,DC=com"
"YnovDomain.com","Groupe de r?plication dont le mot de passe RODC est refus?","DomainLocal","CN=Groupe de r?plication dont le mot de passe RODC est refus?,CN=Users,DC=YnovDomain,DC=com"
"YnovDomain.com","Contr?leurs de domaine en lecture seule","Global","CN=Contr?leurs de domaine en lecture seule,CN=Users,DC=YnovDomain,DC=com"
"YnovDomain.com","Contr?leurs de domaine d?entreprise en lecture seule","Universal","CN=Contr?leurs de domaine d?entreprise en lecture seule,CN=Users,DC=YnovDomain,DC=com"
"YnovDomain.com","Contr?leurs de domaine clonables","Global","CN=Contr?leurs de domaine clonables,CN=Users,DC=YnovDomain,DC=com"
"YnovDomain.com","Protected Users","Global","CN=Protected Users,CN=Users,DC=YnovDomain,DC=com"
"YnovDomain.com","Administrateurs cl?s","Global","CN=Administrateurs cl?s,CN=Users,DC=YnovDomain,DC=com"
"YnovDomain.com","Administrateurs cl?s Enterprise","Universal","CN=Administrateurs cl?s Enterprise,CN=Users,DC=YnovDomain,DC=com"
"YnovDomain.com","DnsAdmins","DomainLocal","CN=DnsAdmins,CN=Users,DC=YnovDomain,DC=com"
"YnovDomain.com","DnsUpdateProxy","Global","CN=DnsUpdateProxy,CN=Users,DC=YnovDomain,DC=com"
